,event_time,new
9563,2019-12-17 16:18:39,2019-12-17 16:18:39
9564,2019-12-17 16:18:42,2019-12-17 16:18:42
9565,2019-12-17 16:18:43,2019-12-17 16:18:43
9566,2019-12-17 16:18:44,2019-12-17 16:18:44
9567,2019-12-17 16:18:45,2019-12-17 16:18:45
9568,2019-12-17 16:18:45,2019-12-17 16:18:46
9569,2019-12-17 16:18:54,2019-12-17 16:18:54
9570,2019-12-17 16:18:54,2019-12-17 16:18:55
9571,2019-12-17 16:18:55,2019-12-17 16:18:55
9572,2019-12-17 16:18:57,2019-12-17 16:18:57
9573,2019-12-17 16:18:59,2019-12-17 16:18:59
9574,2019-12-17 16:18:59,2019-12-17 16:19:00
9575,2019-12-17 16:19:00,2019-12-17 16:19:00
9576,2019-12-17 16:19:01,2019-12-17 16:19:01
9577,2019-12-17 16:19:02,2019-12-17 16:19:02
9578,2019-12-17 16:19:03,2019-12-17 16:19:03
9579,2019-12-17 16:19:03,2019-12-17 16:19:04
9580,2019-12-17 16:19:06,2019-12-17 16:19:06
9581,2019-12-17 16:19:06,2019-12-17 16:19:07
9582,2019-12-17 16:19:10,2019-12-17 16:19:10
9583,2019-12-17 16:19:11,2019-12-17 16:19:11
9584,2019-12-17 16:19:12,2019-12-17 16:19:12
9585,2019-12-17 16:19:14,2019-12-17 16:19:14
9586,2019-12-17 16:19:16,2019-12-17 16:19:16
9587,2019-12-17 16:19:17,2019-12-17 16:19:17
9588,2019-12-17 16:19:18,2019-12-17 16:19:18
9589,2019-12-17 16:19:19,2019-12-17 16:19:19
9590,2019-12-17 16:19:23,2019-12-17 16:19:23
9591,2019-12-17 16:19:26,2019-12-17 16:19:26
9592,2019-12-17 16:19:27,2019-12-17 16:19:27
9593,2019-12-17 16:19:28,2019-12-17 16:19:28
9594,2019-12-17 16:19:29,2019-12-17 16:19:29
9595,2019-12-17 16:19:30,2019-12-17 16:19:30
9596,2019-12-17 16:19:31,2019-12-17 16:19:31
9597,2019-12-17 16:19:33,2019-12-17 16:19:33
9598,2019-12-17 16:19:33,2019-12-17 16:19:34
9599,2019-12-17 16:19:34,2019-12-17 16:19:34
9600,2019-12-17 16:19:35,2019-12-17 16:19:35
9601,2019-12-17 16:19:35,2019-12-17 16:19:36
9602,2019-12-17 16:19:37,2019-12-17 16:19:37
9603,2019-12-17 16:19:38,2019-12-17 16:19:38
9604,2019-12-17 16:19:39,2019-12-17 16:19:39
9605,2019-12-17 16:19:39,2019-12-17 16:19:40
9606,2019-12-17 16:19:40,2019-12-17 16:19:40
9607,2019-12-17 16:19:42,2019-12-17 16:19:42
9608,2019-12-17 16:19:49,2019-12-17 16:19:49
9609,2019-12-17 16:19:55,2019-12-17 16:19:55
9610,2019-12-17 16:19:57,2019-12-17 16:19:57
9611,2019-12-17 16:20:01,2019-12-17 16:20:01
9612,2019-12-17 16:20:03,2019-12-17 16:20:03
9613,2019-12-17 16:20:04,2019-12-17 16:20:04
9614,2019-12-17 16:20:06,2019-12-17 16:20:06
9615,2019-12-17 16:20:09,2019-12-17 16:20:09
9616,2019-12-17 16:20:11,2019-12-17 16:20:11
9617,2019-12-17 16:20:12,2019-12-17 16:20:12
9618,2019-12-17 16:20:13,2019-12-17 16:20:13
9619,2019-12-17 16:20:16,2019-12-17 16:20:16
9620,2019-12-17 16:20:19,2019-12-17 16:20:19
9621,2019-12-17 16:20:22,2019-12-17 16:20:22
9622,2019-12-17 16:20:22,2019-12-17 16:20:23
9623,2019-12-17 16:20:23,2019-12-17 16:20:23
9624,2019-12-17 16:20:24,2019-12-17 16:20:24
9625,2019-12-17 16:20:24,2019-12-17 16:20:25
9626,2019-12-17 16:20:26,2019-12-17 16:20:26
9627,2019-12-17 16:20:27,2019-12-17 16:20:27
9628,2019-12-17 16:20:30,2019-12-17 16:20:30
9629,2019-12-17 16:20:30,2019-12-17 16:20:31
9630,2019-12-17 16:20:31,2019-12-17 16:20:31
9631,2019-12-17 16:20:32,2019-12-17 16:20:32
9632,2019-12-17 16:20:33,2019-12-17 16:20:33
9633,2019-12-17 16:20:36,2019-12-17 16:20:36
9634,2019-12-17 16:20:40,2019-12-17 16:20:40
9635,2019-12-17 16:20:43,2019-12-17 16:20:43
9636,2019-12-17 16:20:46,2019-12-17 16:20:46
9637,2019-12-17 16:20:49,2019-12-17 16:20:49
9638,2019-12-17 16:20:49,2019-12-17 16:20:50
9639,2019-12-17 16:20:51,2019-12-17 16:20:51
9640,2019-12-17 16:20:51,2019-12-17 16:20:52
9641,2019-12-17 16:20:53,2019-12-17 16:20:53
9642,2019-12-17 16:20:53,2019-12-17 16:20:54
9643,2019-12-17 16:20:55,2019-12-17 16:20:55
9644,2019-12-17 16:20:56,2019-12-17 16:20:56
9645,2019-12-17 16:20:56,2019-12-17 16:20:57
9646,2019-12-17 16:20:59,2019-12-17 16:20:59
9647,2019-12-17 16:21:02,2019-12-17 16:21:02
9648,2019-12-17 16:21:04,2019-12-17 16:21:04
9649,2019-12-17 16:21:06,2019-12-17 16:21:06
9650,2019-12-17 16:21:08,2019-12-17 16:21:08
9651,2019-12-17 16:21:08,2019-12-17 16:21:09
9652,2019-12-17 16:21:08,2019-12-17 16:21:10
9653,2019-12-17 16:21:12,2019-12-17 16:21:12
9654,2019-12-17 16:21:12,2019-12-17 16:21:13
9655,2019-12-17 16:21:18,2019-12-17 16:21:18
9656,2019-12-17 16:21:19,2019-12-17 16:21:19
9657,2019-12-17 16:21:20,2019-12-17 16:21:20
9658,2019-12-17 16:21:21,2019-12-17 16:21:21
9659,2019-12-17 16:21:22,2019-12-17 16:21:22
9660,2019-12-17 16:21:24,2019-12-17 16:21:24
9661,2019-12-17 16:21:24,2019-12-17 16:21:25
9662,2019-12-17 16:21:25,2019-12-17 16:21:25
9663,2019-12-17 16:21:26,2019-12-17 16:21:26
9664,2019-12-17 16:21:27,2019-12-17 16:21:27
9665,2019-12-17 16:21:30,2019-12-17 16:21:30
9666,2019-12-17 16:21:32,2019-12-17 16:21:32
9667,2019-12-17 16:21:37,2019-12-17 16:21:37
9668,2019-12-17 16:21:41,2019-12-17 16:21:41
9669,2019-12-17 16:21:43,2019-12-17 16:21:43
9670,2019-12-17 16:21:47,2019-12-17 16:21:47
9671,2019-12-17 16:21:48,2019-12-17 16:21:48
9672,2019-12-17 16:21:49,2019-12-17 16:21:49
9673,2019-12-17 16:21:51,2019-12-17 16:21:51
9674,2019-12-17 16:21:52,2019-12-17 16:21:52
9675,2019-12-17 16:21:54,2019-12-17 16:21:54
9676,2019-12-17 16:21:56,2019-12-17 16:21:56
9677,2019-12-17 16:21:59,2019-12-17 16:21:59
9678,2019-12-17 16:22:00,2019-12-17 16:22:00
9679,2019-12-17 16:22:04,2019-12-17 16:22:04
9680,2019-12-17 16:22:07,2019-12-17 16:22:07
9681,2019-12-17 16:22:08,2019-12-17 16:22:08
9682,2019-12-17 16:22:12,2019-12-17 16:22:12
9683,2019-12-17 16:22:15,2019-12-17 16:22:15
9684,2019-12-17 16:22:15,2019-12-17 16:22:16
9685,2019-12-17 16:22:15,2019-12-17 16:22:17
9686,2019-12-17 16:22:16,2019-12-17 16:22:16
9687,2019-12-17 16:22:16,2019-12-17 16:22:17
9688,2019-12-17 16:22:17,2019-12-17 16:22:17
9689,2019-12-17 16:22:21,2019-12-17 16:22:21
9690,2019-12-17 16:22:21,2019-12-17 16:22:22
9691,2019-12-17 16:22:24,2019-12-17 16:22:24
9692,2019-12-17 16:22:26,2019-12-17 16:22:26
9693,2019-12-17 16:22:29,2019-12-17 16:22:29
9694,2019-12-17 16:22:31,2019-12-17 16:22:31
9695,2019-12-17 16:22:32,2019-12-17 16:22:32
9696,2019-12-17 16:22:35,2019-12-17 16:22:35
9697,2019-12-17 16:22:35,2019-12-17 16:22:36
9698,2019-12-17 16:22:36,2019-12-17 16:22:36
9699,2019-12-17 16:22:38,2019-12-17 16:22:38
9700,2019-12-17 16:22:42,2019-12-17 16:22:42
9701,2019-12-17 16:22:43,2019-12-17 16:22:43
9702,2019-12-17 16:22:44,2019-12-17 16:22:44
9703,2019-12-17 16:22:44,2019-12-17 16:22:45
9704,2019-12-17 16:22:47,2019-12-17 16:22:47
9705,2019-12-17 16:22:51,2019-12-17 16:22:51
9706,2019-12-17 16:22:52,2019-12-17 16:22:52
9707,2019-12-17 16:22:53,2019-12-17 16:22:53
9708,2019-12-17 16:22:53,2019-12-17 16:22:54
9709,2019-12-17 16:22:56,2019-12-17 16:22:56
9710,2019-12-17 16:22:59,2019-12-17 16:22:59
9711,2019-12-17 16:23:01,2019-12-17 16:23:01
9712,2019-12-17 16:23:02,2019-12-17 16:23:02
9713,2019-12-17 16:23:03,2019-12-17 16:23:03
9714,2019-12-17 16:23:03,2019-12-17 16:23:04
9715,2019-12-17 16:23:04,2019-12-17 16:23:04
9716,2019-12-17 16:23:04,2019-12-17 16:23:05
9717,2019-12-17 16:23:05,2019-12-17 16:23:05
9718,2019-12-17 16:23:06,2019-12-17 16:23:06
9719,2019-12-17 16:23:07,2019-12-17 16:23:07
9720,2019-12-17 16:23:08,2019-12-17 16:23:08
9721,2019-12-17 16:23:09,2019-12-17 16:23:09
9722,2019-12-17 16:23:13,2019-12-17 16:23:13
9723,2019-12-17 16:23:14,2019-12-17 16:23:14
9724,2019-12-17 16:23:17,2019-12-17 16:23:17
9725,2019-12-17 16:23:18,2019-12-17 16:23:18
9726,2019-12-17 16:23:19,2019-12-17 16:23:19
9727,2019-12-17 16:23:20,2019-12-17 16:23:20
9728,2019-12-17 16:23:21,2019-12-17 16:23:21
9729,2019-12-17 16:23:22,2019-12-17 16:23:22
9730,2019-12-17 16:23:22,2019-12-17 16:23:23
9731,2019-12-17 16:23:25,2019-12-17 16:23:25
9732,2019-12-17 16:23:29,2019-12-17 16:23:29
9733,2019-12-17 16:23:29,2019-12-17 16:23:30
9734,2019-12-17 16:23:30,2019-12-17 16:23:30
9735,2019-12-17 16:23:33,2019-12-17 16:23:33
9736,2019-12-17 16:23:34,2019-12-17 16:23:34
9737,2019-12-17 16:23:35,2019-12-17 16:23:35
9738,2019-12-17 16:23:37,2019-12-17 16:23:37
9739,2019-12-17 16:23:39,2019-12-17 16:23:39
9740,2019-12-17 16:23:41,2019-12-17 16:23:41
9741,2019-12-17 16:23:46,2019-12-17 16:23:46
9742,2019-12-17 16:23:47,2019-12-17 16:23:47
9743,2019-12-17 16:23:48,2019-12-17 16:23:48
9744,2019-12-17 16:23:51,2019-12-17 16:23:51
9745,2019-12-17 16:23:55,2019-12-17 16:23:55
9746,2019-12-17 16:23:55,2019-12-17 16:23:56
9747,2019-12-17 16:23:57,2019-12-17 16:23:57
9748,2019-12-17 16:24:00,2019-12-17 16:24:00
9749,2019-12-17 16:24:02,2019-12-17 16:24:02
9750,2019-12-17 16:24:04,2019-12-17 16:24:04
9751,2019-12-17 16:24:04,2019-12-17 16:24:05
9752,2019-12-17 16:24:04,2019-12-17 16:24:06
9753,2019-12-17 16:24:06,2019-12-17 16:24:06
9754,2019-12-17 16:24:07,2019-12-17 16:24:07
9755,2019-12-17 16:24:07,2019-12-17 16:24:08
9756,2019-12-17 16:24:08,2019-12-17 16:24:08
9757,2019-12-17 16:24:09,2019-12-17 16:24:09
9758,2019-12-17 16:24:09,2019-12-17 16:24:10
9759,2019-12-17 16:24:11,2019-12-17 16:24:11
9760,2019-12-17 16:24:12,2019-12-17 16:24:12
9761,2019-12-17 16:24:12,2019-12-17 16:24:13
9762,2019-12-17 16:24:13,2019-12-17 16:24:13
9763,2019-12-17 16:24:16,2019-12-17 16:24:16
9764,2019-12-17 16:24:20,2019-12-17 16:24:20
9765,2019-12-17 16:24:24,2019-12-17 16:24:24
9766,2019-12-17 16:24:24,2019-12-17 16:24:25
9767,2019-12-17 16:24:25,2019-12-17 16:24:25
9768,2019-12-17 16:24:26,2019-12-17 16:24:26
9769,2019-12-17 16:24:28,2019-12-17 16:24:28
9770,2019-12-17 16:24:30,2019-12-17 16:24:30
9771,2019-12-17 16:24:30,2019-12-17 16:24:31
9772,2019-12-17 16:24:31,2019-12-17 16:24:31
9773,2019-12-17 16:24:32,2019-12-17 16:24:32
9774,2019-12-17 16:24:32,2019-12-17 16:24:33
9775,2019-12-17 16:24:33,2019-12-17 16:24:33
9776,2019-12-17 16:24:34,2019-12-17 16:24:34
9777,2019-12-17 16:24:34,2019-12-17 16:24:35
9778,2019-12-17 16:24:34,2019-12-17 16:24:36
9779,2019-12-17 16:24:34,2019-12-17 16:24:37
9780,2019-12-17 16:24:40,2019-12-17 16:24:40
9781,2019-12-17 16:24:43,2019-12-17 16:24:43
9782,2019-12-17 16:24:44,2019-12-17 16:24:44
9783,2019-12-17 16:24:45,2019-12-17 16:24:45
9784,2019-12-17 16:24:45,2019-12-17 16:24:46
9785,2019-12-17 16:24:46,2019-12-17 16:24:46
9786,2019-12-17 16:24:50,2019-12-17 16:24:50
9787,2019-12-17 16:24:52,2019-12-17 16:24:52
9788,2019-12-17 16:24:54,2019-12-17 16:24:54
9789,2019-12-17 16:24:58,2019-12-17 16:24:58
9790,2019-12-17 16:24:58,2019-12-17 16:24:59
9791,2019-12-17 16:24:59,2019-12-17 16:24:59
9792,2019-12-17 16:25:01,2019-12-17 16:25:01
9793,2019-12-17 16:25:05,2019-12-17 16:25:05
9794,2019-12-17 16:25:08,2019-12-17 16:25:08
9795,2019-12-17 16:25:09,2019-12-17 16:25:09
9796,2019-12-17 16:25:09,2019-12-17 16:25:10
9797,2019-12-17 16:25:10,2019-12-17 16:25:10
9798,2019-12-17 16:25:12,2019-12-17 16:25:12
9799,2019-12-17 16:25:16,2019-12-17 16:25:16
9800,2019-12-17 16:25:18,2019-12-17 16:25:18
9801,2019-12-17 16:25:19,2019-12-17 16:25:19
9802,2019-12-17 16:25:22,2019-12-17 16:25:22
9803,2019-12-17 16:25:23,2019-12-17 16:25:23
9804,2019-12-17 16:25:23,2019-12-17 16:25:24
9805,2019-12-17 16:25:24,2019-12-17 16:25:24
9806,2019-12-17 16:25:26,2019-12-17 16:25:26
9807,2019-12-17 16:25:27,2019-12-17 16:25:27
9808,2019-12-17 16:25:28,2019-12-17 16:25:28
9809,2019-12-17 16:25:29,2019-12-17 16:25:29
9810,2019-12-17 16:25:29,2019-12-17 16:25:30
9811,2019-12-17 16:25:30,2019-12-17 16:25:30
9812,2019-12-17 16:25:31,2019-12-17 16:25:31
9813,2019-12-17 16:25:31,2019-12-17 16:25:32
9814,2019-12-17 16:25:37,2019-12-17 16:25:37
9815,2019-12-17 16:25:42,2019-12-17 16:25:42
9816,2019-12-17 16:25:44,2019-12-17 16:25:44
9817,2019-12-17 16:25:45,2019-12-17 16:25:45
9818,2019-12-17 16:25:45,2019-12-17 16:25:46
9819,2019-12-17 16:25:52,2019-12-17 16:25:52
9820,2019-12-17 16:25:53,2019-12-17 16:25:53
9821,2019-12-17 16:25:54,2019-12-17 16:25:54
9822,2019-12-17 16:25:54,2019-12-17 16:25:55
9823,2019-12-17 16:25:55,2019-12-17 16:25:55
9824,2019-12-17 16:25:55,2019-12-17 16:25:56
9825,2019-12-17 16:25:59,2019-12-17 16:25:59
9826,2019-12-17 16:26:03,2019-12-17 16:26:03
9827,2019-12-17 16:26:04,2019-12-17 16:26:04
9828,2019-12-17 16:26:06,2019-12-17 16:26:06
9829,2019-12-17 16:26:06,2019-12-17 16:26:07
9830,2019-12-17 16:26:08,2019-12-17 16:26:08
9831,2019-12-17 16:26:17,2019-12-17 16:26:17
9832,2019-12-17 16:26:20,2019-12-17 16:26:20
9833,2019-12-17 16:26:21,2019-12-17 16:26:21
9834,2019-12-17 16:26:23,2019-12-17 16:26:23
9835,2019-12-17 16:26:25,2019-12-17 16:26:25
9836,2019-12-17 16:26:28,2019-12-17 16:26:28
9837,2019-12-17 16:26:30,2019-12-17 16:26:30
9838,2019-12-17 16:26:37,2019-12-17 16:26:37
9839,2019-12-17 16:26:46,2019-12-17 16:26:46
9840,2019-12-17 16:26:47,2019-12-17 16:26:47
9841,2019-12-17 16:26:49,2019-12-17 16:26:49
9842,2019-12-17 16:26:51,2019-12-17 16:26:51
9843,2019-12-17 16:26:52,2019-12-17 16:26:52
9844,2019-12-17 16:26:53,2019-12-17 16:26:53
9845,2019-12-17 16:26:53,2019-12-17 16:26:54
9846,2019-12-17 16:26:54,2019-12-17 16:26:54
9847,2019-12-17 16:26:54,2019-12-17 16:26:55
9848,2019-12-17 16:26:55,2019-12-17 16:26:55
9849,2019-12-17 16:26:56,2019-12-17 16:26:56
9850,2019-12-17 16:26:59,2019-12-17 16:26:59
9851,2019-12-17 16:26:59,2019-12-17 16:27:00
9852,2019-12-17 16:27:00,2019-12-17 16:27:00
9853,2019-12-17 16:27:03,2019-12-17 16:27:03
9854,2019-12-17 16:27:08,2019-12-17 16:27:08
9855,2019-12-17 16:27:10,2019-12-17 16:27:10
9856,2019-12-17 16:27:14,2019-12-17 16:27:14
9857,2019-12-17 16:27:15,2019-12-17 16:27:15
9858,2019-12-17 16:27:21,2019-12-17 16:27:21
9859,2019-12-17 16:27:22,2019-12-17 16:27:22
9860,2019-12-17 16:27:22,2019-12-17 16:27:23
9861,2019-12-17 16:27:23,2019-12-17 16:27:23
9862,2019-12-17 16:27:24,2019-12-17 16:27:24
9863,2019-12-17 16:27:27,2019-12-17 16:27:27
9864,2019-12-17 16:27:36,2019-12-17 16:27:36
9865,2019-12-17 16:27:41,2019-12-17 16:27:41
9866,2019-12-17 16:27:44,2019-12-17 16:27:44
9867,2019-12-17 16:27:44,2019-12-17 16:27:45
9868,2019-12-17 16:27:45,2019-12-17 16:27:45
9869,2019-12-17 16:27:46,2019-12-17 16:27:46
9870,2019-12-17 16:27:50,2019-12-17 16:27:50
9871,2019-12-17 16:27:51,2019-12-17 16:27:51
9872,2019-12-17 16:27:51,2019-12-17 16:27:52
9873,2019-12-17 16:27:52,2019-12-17 16:27:52
9874,2019-12-17 16:27:52,2019-12-17 16:27:53
9875,2019-12-17 16:27:54,2019-12-17 16:27:54
9876,2019-12-17 16:27:55,2019-12-17 16:27:55
9877,2019-12-17 16:28:01,2019-12-17 16:28:01
9878,2019-12-17 16:28:02,2019-12-17 16:28:02
9879,2019-12-17 16:28:03,2019-12-17 16:28:03
9880,2019-12-17 16:28:05,2019-12-17 16:28:05
9881,2019-12-17 16:28:05,2019-12-17 16:28:06
9882,2019-12-17 16:28:05,2019-12-17 16:28:07
9883,2019-12-17 16:28:07,2019-12-17 16:28:07
9884,2019-12-17 16:28:07,2019-12-17 16:28:08
9885,2019-12-17 16:28:11,2019-12-17 16:28:11
9886,2019-12-17 16:28:13,2019-12-17 16:28:13
9887,2019-12-17 16:28:13,2019-12-17 16:28:14
9888,2019-12-17 16:28:13,2019-12-17 16:28:15
9889,2019-12-17 16:28:14,2019-12-17 16:28:14
9890,2019-12-17 16:28:16,2019-12-17 16:28:16
9891,2019-12-17 16:28:18,2019-12-17 16:28:18
9892,2019-12-17 16:28:20,2019-12-17 16:28:20
9893,2019-12-17 16:28:21,2019-12-17 16:28:21
9894,2019-12-17 16:28:22,2019-12-17 16:28:22
9895,2019-12-17 16:28:27,2019-12-17 16:28:27
9896,2019-12-17 16:28:28,2019-12-17 16:28:28
9897,2019-12-17 16:28:31,2019-12-17 16:28:31
9898,2019-12-17 16:28:32,2019-12-17 16:28:32
9899,2019-12-17 16:28:37,2019-12-17 16:28:37
9900,2019-12-17 16:28:40,2019-12-17 16:28:40
9901,2019-12-17 16:28:40,2019-12-17 16:28:41
9902,2019-12-17 16:28:41,2019-12-17 16:28:41
9903,2019-12-17 16:28:42,2019-12-17 16:28:42
9904,2019-12-17 16:28:43,2019-12-17 16:28:43
9905,2019-12-17 16:28:45,2019-12-17 16:28:45
9906,2019-12-17 16:28:45,2019-12-17 16:28:46
9907,2019-12-17 16:28:46,2019-12-17 16:28:46
9908,2019-12-17 16:28:46,2019-12-17 16:28:47
9909,2019-12-17 16:28:48,2019-12-17 16:28:48
9910,2019-12-17 16:28:49,2019-12-17 16:28:49
9911,2019-12-17 16:28:52,2019-12-17 16:28:52
9912,2019-12-17 16:28:52,2019-12-17 16:28:53
9913,2019-12-17 16:28:54,2019-12-17 16:28:54
9914,2019-12-17 16:28:55,2019-12-17 16:28:55
9915,2019-12-17 16:28:56,2019-12-17 16:28:56
9916,2019-12-17 16:28:57,2019-12-17 16:28:57
9917,2019-12-17 16:28:58,2019-12-17 16:28:58
9918,2019-12-17 16:29:00,2019-12-17 16:29:00
9919,2019-12-17 16:29:00,2019-12-17 16:29:01
9920,2019-12-17 16:29:02,2019-12-17 16:29:02
9921,2019-12-17 16:29:03,2019-12-17 16:29:03
9922,2019-12-17 16:29:04,2019-12-17 16:29:04
9923,2019-12-17 16:29:07,2019-12-17 16:29:07
9924,2019-12-17 16:29:07,2019-12-17 16:29:08
9925,2019-12-17 16:29:07,2019-12-17 16:29:09
9926,2019-12-17 16:29:11,2019-12-17 16:29:11
9927,2019-12-17 16:29:12,2019-12-17 16:29:12
9928,2019-12-17 16:29:12,2019-12-17 16:29:13
9929,2019-12-17 16:29:12,2019-12-17 16:29:14
9930,2019-12-17 16:29:14,2019-12-17 16:29:14
9931,2019-12-17 16:29:16,2019-12-17 16:29:16
9932,2019-12-17 16:29:20,2019-12-17 16:29:20
9933,2019-12-17 16:29:24,2019-12-17 16:29:24
9934,2019-12-17 16:29:26,2019-12-17 16:29:26
9935,2019-12-17 16:29:28,2019-12-17 16:29:28
9936,2019-12-17 16:29:29,2019-12-17 16:29:29
9937,2019-12-17 16:29:30,2019-12-17 16:29:30
9938,2019-12-17 16:29:32,2019-12-17 16:29:32
9939,2019-12-17 16:29:33,2019-12-17 16:29:33
9940,2019-12-17 16:29:34,2019-12-17 16:29:34
9941,2019-12-17 16:29:39,2019-12-17 16:29:39
9942,2019-12-17 16:29:41,2019-12-17 16:29:41
9943,2019-12-17 16:29:48,2019-12-17 16:29:48
9944,2019-12-17 16:29:49,2019-12-17 16:29:49
9945,2019-12-17 16:29:55,2019-12-17 16:29:55
9946,2019-12-17 16:29:56,2019-12-17 16:29:56
9947,2019-12-17 16:29:57,2019-12-17 16:29:57
9948,2019-12-17 16:29:57,2019-12-17 16:29:58
9949,2019-12-17 16:29:59,2019-12-17 16:29:59
9950,2019-12-17 16:30:01,2019-12-17 16:30:01
9951,2019-12-17 16:30:04,2019-12-17 16:30:04
9952,2019-12-17 16:30:04,2019-12-17 16:30:05
9953,2019-12-17 16:30:11,2019-12-17 16:30:11
9954,2019-12-17 16:30:11,2019-12-17 16:30:12
9955,2019-12-17 16:30:14,2019-12-17 16:30:14
9956,2019-12-17 16:30:15,2019-12-17 16:30:15
9957,2019-12-17 16:30:20,2019-12-17 16:30:20
9958,2019-12-17 16:30:26,2019-12-17 16:30:26
9959,2019-12-17 16:30:28,2019-12-17 16:30:28
9960,2019-12-17 16:30:28,2019-12-17 16:30:29
9961,2019-12-17 16:30:29,2019-12-17 16:30:29
9962,2019-12-17 16:30:31,2019-12-17 16:30:31
9963,2019-12-17 16:30:32,2019-12-17 16:30:32
9964,2019-12-17 16:30:32,2019-12-17 16:30:33
9965,2019-12-17 16:30:32,2019-12-17 16:30:34
9966,2019-12-17 16:30:33,2019-12-17 16:30:33
9967,2019-12-17 16:30:33,2019-12-17 16:30:34
9968,2019-12-17 16:30:34,2019-12-17 16:30:34
9969,2019-12-17 16:30:35,2019-12-17 16:30:35
9970,2019-12-17 16:30:38,2019-12-17 16:30:38
9971,2019-12-17 16:30:44,2019-12-17 16:30:44
9972,2019-12-17 16:30:44,2019-12-17 16:30:45
9973,2019-12-17 16:30:49,2019-12-17 16:30:49
9974,2019-12-17 16:30:50,2019-12-17 16:30:50
9975,2019-12-17 16:30:52,2019-12-17 16:30:52
9976,2019-12-17 16:30:52,2019-12-17 16:30:53
9977,2019-12-17 16:30:53,2019-12-17 16:30:53
9978,2019-12-17 16:30:54,2019-12-17 16:30:54
9979,2019-12-17 16:30:57,2019-12-17 16:30:57
9980,2019-12-17 16:30:59,2019-12-17 16:30:59
9981,2019-12-17 16:31:00,2019-12-17 16:31:00
9982,2019-12-17 16:31:01,2019-12-17 16:31:01
9983,2019-12-17 16:31:01,2019-12-17 16:31:02
9984,2019-12-17 16:31:04,2019-12-17 16:31:04
9985,2019-12-17 16:31:05,2019-12-17 16:31:05
9986,2019-12-17 16:31:06,2019-12-17 16:31:06
9987,2019-12-17 16:31:08,2019-12-17 16:31:08
9988,2019-12-17 16:31:09,2019-12-17 16:31:09
9989,2019-12-17 16:31:09,2019-12-17 16:31:10
9990,2019-12-17 16:31:10,2019-12-17 16:31:10
9991,2019-12-17 16:31:10,2019-12-17 16:31:11
9992,2019-12-17 16:31:11,2019-12-17 16:31:11
9993,2019-12-17 16:31:13,2019-12-17 16:31:13
9994,2019-12-17 16:31:13,2019-12-17 16:31:14
9995,2019-12-17 16:31:14,2019-12-17 16:31:14
9996,2019-12-17 16:31:15,2019-12-17 16:31:15
9997,2019-12-17 16:31:16,2019-12-17 16:31:16
9998,2019-12-17 16:31:16,2019-12-17 16:31:17
9999,2019-12-17 16:31:18,2019-12-17 16:31:18
10000,2019-12-17 16:31:25,2019-12-17 16:31:25
10001,2019-12-17 16:31:26,2019-12-17 16:31:26
10002,2019-12-17 16:31:27,2019-12-17 16:31:27
10003,2019-12-17 16:31:27,2019-12-17 16:31:28
10004,2019-12-17 16:31:27,2019-12-17 16:31:29
10005,2019-12-17 16:31:28,2019-12-17 16:31:28
10006,2019-12-17 16:31:28,2019-12-17 16:31:29
10007,2019-12-17 16:31:30,2019-12-17 16:31:30
10008,2019-12-17 16:31:38,2019-12-17 16:31:38
10009,2019-12-17 16:31:39,2019-12-17 16:31:39
10010,2019-12-17 16:31:41,2019-12-17 16:31:41
10011,2019-12-17 16:31:42,2019-12-17 16:31:42
10012,2019-12-17 16:31:42,2019-12-17 16:31:43
10013,2019-12-17 16:31:42,2019-12-17 16:31:44
10014,2019-12-17 16:31:48,2019-12-17 16:31:48
10015,2019-12-17 16:31:48,2019-12-17 16:31:49
10016,2019-12-17 16:31:51,2019-12-17 16:31:51
10017,2019-12-17 16:31:51,2019-12-17 16:31:52
10018,2019-12-17 16:31:52,2019-12-17 16:31:52
10019,2019-12-17 16:31:53,2019-12-17 16:31:53
10020,2019-12-17 16:31:54,2019-12-17 16:31:54
10021,2019-12-17 16:31:55,2019-12-17 16:31:55
10022,2019-12-17 16:31:55,2019-12-17 16:31:56
10023,2019-12-17 16:31:57,2019-12-17 16:31:57
10024,2019-12-17 16:31:57,2019-12-17 16:31:58
10025,2019-12-17 16:31:58,2019-12-17 16:31:58
10026,2019-12-17 16:31:58,2019-12-17 16:31:59
10027,2019-12-17 16:32:08,2019-12-17 16:32:08
10028,2019-12-17 16:32:09,2019-12-17 16:32:09
10029,2019-12-17 16:32:12,2019-12-17 16:32:12
10030,2019-12-17 16:32:13,2019-12-17 16:32:13
10031,2019-12-17 16:32:16,2019-12-17 16:32:16
10032,2019-12-17 16:32:18,2019-12-17 16:32:18
10033,2019-12-17 16:32:18,2019-12-17 16:32:19
10034,2019-12-17 16:32:18,2019-12-17 16:32:20
10035,2019-12-17 16:32:19,2019-12-17 16:32:19
10036,2019-12-17 16:32:19,2019-12-17 16:32:20
10037,2019-12-17 16:32:20,2019-12-17 16:32:20
10038,2019-12-17 16:32:20,2019-12-17 16:32:21
10039,2019-12-17 16:32:20,2019-12-17 16:32:22
10040,2019-12-17 16:32:22,2019-12-17 16:32:22
10041,2019-12-17 16:32:23,2019-12-17 16:32:23
10042,2019-12-17 16:32:24,2019-12-17 16:32:24
10043,2019-12-17 16:32:26,2019-12-17 16:32:26
10044,2019-12-17 16:32:29,2019-12-17 16:32:29
